SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,score_mentions,score_goldstein,score_tone,score_zscore,score_geo,priority_score
2018-09-30,19,4,876211046,193,TAIPEI,CHINA,TWN,CHN,,-10.0,40,-1.06382223873196,4,33.2833,118.017,https://sg.news.yahoo.com/taiwan-shrugs-communist-china-hails-70th-anniversary-015537230.html,0.01886792452794589,0.9999999996428571,0.0,0.0,0.1,0.07971698113198648
2024-11-06,19,4,1208312802,190,CHINA,TAIWAN,CHN,TWN,,-10.0,40,-4.77565128447772,4,39.9289,116.388,https://www.spacewar.com/afp/241106024144.q5tsx9gi.html,0.01886792452794589,0.9999999996428571,0.47153092034885974,0.007999611922891184,0.1,0.07971698113198648
2026-03-05,19,4,1292478447,190,CHINA,TAIWAN,CHN,TWN,,-10.0,40,-5.26737468936507,4,39.9289,116.388,http://www.china.org.cn/2026-03/05/content_118362470.shtml,0.01886792452794589,0.9999999996428571,0.520081950533419,0.0,0.1,0.07971698113198648
2024-10-17,15,4,1204596626,154,BEIJING,TAIWAN,CHN,TWN,,-7.2,40,-5.18867928947344,4,39.9289,116.388,https://english.aawsat.com/world/5071895-taiwan-says-china-tested-two-missiles-during-war-games,0.01886792452794589,0.0,0.512311845027866,0.0,0.1,0.07971698113198648
2024-11-06,19,4,1208313369,190,TAIWAN,CHINA,TWN,CHN,EDU,-10.0,40,-4.77565128447772,4,39.9289,116.388,https://www.spacewar.com/afp/241106024144.q5tsx9gi.html,0.01886792452794589,0.9999999996428571,0.47153092034885974,0.007999611922891184,0.1,0.07971698113198648
2014-12-30,19,4,330017158,195,TAIWAN,CHINA,TWN,CHN,,-10.0,40,0.661977997920201,4,29.9182,105.69,http://wantchinatimes.com/news-subclass-cnt.aspx?cid=1101&MainCatID=11&id=20141230000112,0.01886792452794589,0.9999999996428571,0.0,0.0,0.1,0.07971698113198648
2022-06-11,19,4,1048867816,190,CHINA,TAIWAN,CHN,TWN,,-10.0,40,-5.20914720482771,4,55.7522,37.6156,https://www.msn.com/en-gb/news/world/china-becoming-more-coercive-and-aggressive-u-s-defence-chief/ar-AAYkszA,0.01886792452794589,0.9999999996428571,0.5143327746120655,0.07050999685878934,0.1,0.07971698113198648
2026-01-03,15,4,1281960998,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,40,1.42822356255324,4,39.9289,116.388,https://www.yahoo.com/news/articles/japan-says-trump-invited-leader-013022692.html,0.01886792452794589,0.0,0.0,0.01813643110168548,0.1,0.07971698113198648
2023-01-09,19,4,1079273026,190,CHINA,TAIWAN,CHN,TWN,,-10.0,40,-4.58649983654232,4,39.9289,116.388,https://www.arabnews.com/node/2228991/world,0.01886792452794589,0.9999999996428571,0.4528547752500341,0.016446961238553097,0.1,0.07971698113198648
2024-11-04,15,4,1207923343,151,BEIJING,TAIWAN,CHN,TWN,,-7.2,20,-0.30134150146062,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20241104/4252431.html,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2023-01-09,15,4,1079340949,154,BEIJING,TAIWAN,CHN,TWN,,-7.2,35,-2.56410256410256,4,39.9289,116.388,https://www.chinanationalnews.com/news/273338000/beijing-deploys-troops-near-taiwan,0.0,0.0,0.0,0.016446961238553097,0.1,0.07500000000000001
2025-12-12,15,4,1278888152,154,TAIWAN,CHINESE,TWN,CHN,,-7.2,36,-2.84062835333872,4,39.9289,116.388,http://www.taiwansun.com/news/278749850/taiwan-records-increase-in-chinese-military-activity-with-33-pla-aircraft-sorties-7-plan-vessels-around-its-territory,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2024-07-05,19,4,1185500997,190,TAIWAN,CHINESE,TWN,CHN,GOV,-10.0,24,-6.67168934064173,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-reports-more-chinese-military-034457354.html,0.0,0.9999999996428571,0.6587390133152317,0.0,0.1,0.07500000000000001
2021-10-06,15,4,1007853000,151,CHINA,TAIWAN,CHN,TWN,,-7.2,24,-2.14168039538715,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwans-defense-minister-says-china-could-be-ready-to-mount-a-full-scale-invasion-of-island-by-2025/ar-AAPbUbx,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2024-03-12,15,4,1163342561,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,27,-6.85714285714288,4,39.9289,116.388,https://www.businessinsider.com/china-problems-has-us-worried-itll-be-more-aggressive-2024-3,0.0,0.0,0.6770500377407269,0.0,0.1,0.07500000000000001
2019-05-24,19,4,847549955,191,CHINA,TAIPEI,CHN,TWN,,-9.5,24,4.02920428893905,4,25.05,104.983,https://www.lmtonline.com/news/world/article/Same-sex-couples-start-registering-marriages-in-13888390.php,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2016-12-12,15,4,607747314,150,CHINA,TAIWAN,CHN,TWN,,-7.2,32,-3.30205465952035,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html,0.0,0.0,0.32603320047815254,0.04544952722232566,0.1,0.07500000000000001
2025-12-30,19,4,1281532094,194,TAIWANESE,CHINESE,TWN,CHN,GOV,-10.0,20,-5.08755745452191,4,20.6827,109.951,https://www.lebanondemocrat.com/maconcounty/news/national/china-fires-missiles-on-second-day-of-military-drills-around-taiwan/article_dbe6b2c6-ae00-532b-9898-a4c6a05f5886.html,0.0,0.9999999996428571,0.502327432628024,0.1321756468631213,0.1,0.07500000000000001
2016-06-28,15,4,554535743,150,TAIWAN,CHINA,TWN,CHN,,-7.2,20,-1.30728882348753,4,39.9289,116.388,http://nation.com.pk/international/28-Jun-2016/taiwan-to-test-fire-missiles-in-us-as-china-tensions-rise,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2016-06-28,19,4,554508468,194,BEIJING,TAIWAN,CHN,TWN,,-10.0,30,-1.56356740481637,4,39.9289,116.388,http://www.globalsecurity.org/wmd/library/news/taiwan/2016/taiwan-160627-presstv01.htm,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2016-06-28,15,4,554798844,150,TAIWAN,CHINA,TWN,CHN,,-7.2,20,-0.113224637681155,4,39.9289,116.388,http://sacredheartspectrum.com/2016/06/taiwan-to-test-fire-missiles-in-us-as-china-tensions-rise/,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2016-09-23,19,4,581886381,190,TAIWAN,CHINA,TWN,CHN,,-10.0,30,-5.12526093673662,4,31.2222,121.458,http://malaysiandigest.com/world/633369-journalist-suspended-for-her-accessories-in-china.html,0.0,0.9999999996428571,0.5060501411362528,0.0,0.1,0.07500000000000001
2022-07-31,19,4,1056467143,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,30,-2.25563909774436,4,39.9289,116.388,https://www.beijingbulletin.com/news/272637930/china-conducts-military-exercises-amid-tensions-with-us,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2022-05-31,19,4,1047051794,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,24,-2.64811913944455,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20220531/3947229.html,0.0,0.9999999996428571,0.0,0.06910210530617902,0.1,0.07500000000000001
2022-08-09,15,4,1057785334,150,CHINA,TAIWAN,CHN,TWN,,-7.2,32,-3.77275728711621,4,-35.2833,149.217,https://www.ksl.com/article/50454083/china-extends-threatening-military-exercises-around-taiwan,0.0,0.0,0.372508713445841,0.022923262380560562,0.1,0.07500000000000001
2021-10-03,19,4,1007420995,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-1.10837438423645,4,39.9289,116.388,"https://home.nzcity.co.nz/news/article.aspx?id=340888&fm=psp,tsf",0.0,0.9999999996428571,0.0,0.4055881863800452,0.1,0.07500000000000001
2021-10-03,19,4,1007327239,192,XI JINPING,TAIWAN,CHN,TWN,GOV,-9.5,20,-4.7570521182034,4,39.9289,116.388,https://www.chinanationalnews.com/news/271379054/taiwan-slams-largest-ever-incursion-by-chinese-into-air-defence-zone,0.0,0.8214285711352041,0.46969450444061345,0.4055881863800452,0.1,0.07500000000000001
2025-07-06,15,4,1250462668,150,TAIWAN,CHINA,TWN,CHN,,-7.2,36,-1.74832695688144,4,24.1098,113.005,https://www.straitstimes.com/asia/china-opens-third-extension-to-sensitive-taiwan-strait-flight-path,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2026-04-11,15,4,1298676572,151,TAIWAN,CHINESE,TWN,CHN,GOV,-7.2,30,0.0,4,39.9289,116.388,https://www.straitstimes.com/asia/taiwan-spotted-chinese-warplanes-as-xi-met-opposition-leader-in-beijing,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2026-04-11,15,4,1298682792,151,TAIWAN,CHINESE,TWN,CHN,GOV,-7.2,20,0.0,4,39.9289,116.388,https://www.asiaone.com/asia/taiwan-spotted-chinese-warplanes-xi-met-opposition-leader-beijing,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2023-04-01,19,4,1092828041,190,TAIWAN,CHINA,TWN,CHN,,-10.0,30,-3.53097867568086,4,39.9289,116.388,https://www.bignewsnetwork.com/news/273696950/taiwan-responds-to-chinese-combat-readiness-patrols,0.0,0.9999999996428571,0.3486363483212488,0.0,0.1,0.07500000000000001
2023-12-13,15,4,1145965167,150,CHINA,TAIWAN,CHN,TWN,,-7.2,27,-3.07451558674858,4,39.9289,116.388,https://news.yahoo.com/chinese-forces-approached-close-taiwan-020132124.html,0.0,0.0,0.30356679704787515,0.0,0.1,0.07500000000000001
2025-07-12,15,4,1251657461,150,TAIPEI,CHINESE,TWN,CHN,,-7.2,36,-6.17977528089888,4,24.1098,113.005,http://www.singaporestar.com/news/278440236/taiwan-conducts-live-explosive-han-kuang-drills-along-tamsui-river-to-block-chinese-pla-amphibious-assault-aimed-at-capital,0.0,0.0,0.610169158544427,0.0,0.1,0.07500000000000001
2022-11-09,15,4,1071273060,154,CHINESE,TAIWAN,CHN,TWN,,-7.2,22,-0.901273999187329,4,39.9289,116.388,https://www.indiapost.com/xi-orders-chinese-military-to-prepare-for-war-amid-tension-with-taiwan/,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2021-09-23,15,4,1005626927,151,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-0.34310263653484,4,39.9289,116.388,https://thehill.com/policy/defense/573611-china-flies-dozens-fighter-jets-near-taiwan-show-of-force,0.0,0.0,0.0,0.14935192380496717,0.1,0.07500000000000001
2020-07-16,15,4,935375155,150,TAIWAN,CHINA,TWN,CHN,MIL,-7.2,26,-4.44538826360869,4,24.1098,113.005,https://www.aljazeera.com/news/2020/07/taiwan-holds-live-fire-drill-war-games-tensions-rise-200716011245262.html,0.0,0.0,0.4389219175320639,0.0,0.1,0.07500000000000001
2020-07-16,19,4,935442301,195,TAIWANESE,CHINESE,TWN,CHN,,-10.0,23,-4.38738328344758,4,39.9289,116.388,https://www.sbs.com.au/news/two-taiwanese-helicopter-crew-members-killed-in-chinese-invasion-drill,0.0,0.9999999996428571,0.4331947109060096,0.0,0.1,0.07500000000000001
2020-07-16,15,4,935501143,150,TAIWAN,CHINA,TWN,CHN,,-7.2,30,-1.84106869305436,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-conducts-annual-military-exercise-amid-rising-china-tensions/ar-BB16Pu1t,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2020-07-22,15,4,936513515,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,36,-4.15455754772499,4,39.9289,116.388,https://www.businesstoday.in/current/world/taiwan-alleges-china-sending-military-planes-near-island-everyday/story/410702.html,0.0,0.0,0.4102063210704692,0.014194334754376587,0.1,0.07500000000000001
2026-01-03,15,4,1281960995,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,31,0.561724116839133,4,39.9289,116.388,https://www.wsls.com/news/politics/2026/01/03/japan-says-trump-has-invited-its-leader-to-the-us-it-comes-as-ties-with-china-are-strained/,0.0,0.0,0.0,0.01813643110168548,0.1,0.07500000000000001
2026-01-02,19,4,1281846721,194,TAIWAN,CHINA,TWN,CHN,,-10.0,21,-5.59344014017952,4,39.9289,116.388,https://www.livemint.com/news/us-news/us-says-china-s-taiwan-drills-unnecessarily-raised-tensions-11767321276962.html,0.0,0.9999999996428571,0.5522765001263167,0.0060285637492367376,0.1,0.07500000000000001
2015-07-22,15,4,451228760,150,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-1.81818181818182,4,39.9289,116.388,http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20150722000118&cid=1101,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2014-08-27,19,4,311382287,192,TAIWAN,CHINESE,TWN,CHN,,-9.5,20,0.115207373271889,4,42.7683,129.336,http://article.wn.com/view/2014/08/27/China_rejects_Taiwan_breach_of_airspace_claim/,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2018-01-08,19,4,720525152,192,CHINA,TAIWAN,CHN,TWN,,-9.5,30,-1.85254748034479,4,31.1833,117.767,https://www.globalsecurity.org/wmd/library/news/taiwan/2018/taiwan-180107-cna01.htm,0.0,0.8214285711352041,0.0,0.0,0.1,0.07500000000000001
2020-07-12,15,4,934651294,150,TAIWAN,CHINA,TWN,CHN,,-7.2,32,-1.5303860888834,4,24.1098,113.005,http://www.globaltimes.cn/content/1194283.shtml,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2020-07-31,19,4,938214890,194,CHINA,TAIWAN,CHN,TWN,,-10.0,24,-3.25318456531846,4,39.9289,116.388,http://www.koreatimes.co.kr/www/world/2020/07/683_293693.html,0.0,0.9999999996428571,0.3212079401892676,0.0,0.1,0.07500000000000001
2018-07-18,19,4,772871677,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,27,-1.44668162801915,4,39.9289,116.388,https://www.scmp.com/news/china/diplomacy-defence/article/2155868/beijing-launches-live-fire-drill-test-combat-strength,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2018-07-19,19,4,773171779,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,26,-0.55234062573512,4,39.9289,116.388,http://www.marsecreview.com/2018/07/china-flexes-its-muscles/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2016-12-13,15,4,607783588,150,CHINA,TAIWAN,CHN,TWN,,-7.2,36,-3.31114567375529,3,38.8951,-77.0364,http://newsok.com/trump-ups-us-ante-on-taiwan-but-china-has-leverage-too/article/feed/1130771,0.0,0.0,0.3269308150764041,0.010252238407067694,0.1,0.07500000000000001
2016-12-13,15,4,607783587,150,CHINA,TAIWAN,CHN,TWN,,-7.2,36,-3.31114567375529,4,39.9289,116.388,http://newsok.com/trump-ups-us-ante-on-taiwan-but-china-has-leverage-too/article/feed/1130771,0.0,0.0,0.3269308150764041,0.010252238407067694,0.1,0.07500000000000001
2022-08-08,15,4,1057682777,150,TAIPEI,BEIJING,TWN,CHN,,-7.2,25,-3.2938275959219,4,39.9289,116.388,https://newsinfo.inquirer.net/1642801/taiwan-to-hold-anti-invasion-drills-after-china-exercises,0.0,0.0,0.32522088931067794,0.44810651126887685,0.1,0.07500000000000001
2022-08-08,15,4,1057666032,150,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,27,-2.96930822749326,4,39.9289,116.388,https://www.dw.com/en/china-says-military-drills-around-taiwan-will-continue/a-62737693,0.0,0.0,0.0,0.44810651126887685,0.1,0.07500000000000001
2015-07-22,19,4,451361564,195,TAICHUNG,GANSU,TWN,CHN,,-10.0,20,0.27027027027027,5,38.0,102.0,http://www.taipeitimes.com/News/front/archives/2015/07/23/2003623689,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2014-05-16,19,4,297612177,190,TAIWANESE,CHINESE,TWN,CHN,,-10.0,22,1.72464186977247,4,39.9289,116.388,http://www.arabnews.com/node/571711/RK=0,0.0,0.9999999996428571,0.0,0.001804889091405781,0.1,0.07500000000000001
2023-07-14,19,4,1114842102,191,TAIWAN,CHINA,TWN,CHN,GOV,-9.5,21,-3.45862897455845,4,24.1098,113.005,https://economictimes.indiatimes.com/news/defence/china-flexes-military-muscles-ahead-of-taiwans-war-games/articleshow/101747537.cms,0.0,0.8214285711352041,0.34149279467274457,0.0,0.1,0.07500000000000001
2021-11-29,19,4,1016592955,195,CHINESE,TAIWAN,CHN,TWN,,-10.0,38,-1.83442956634785,4,39.9289,116.388,https://wtvbam.com/2021/11/29/taiwan-says-china-military-trying-to-wear-it-out-but-it-can-respond/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2021-11-29,19,4,1016592956,195,CHINESE,TAIWAN,CHN,TWN,,-10.0,39,-1.83051889300605,4,39.9289,116.388,https://wtvbam.com/2021/11/29/taiwan-says-china-military-trying-to-wear-it-out-but-it-can-respond/,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2021-12-01,19,4,1016939296,195,TAIWANESE,CHINESE,TWN,CHN,,-10.0,24,-5.36912751677852,4,39.9289,116.388,https://www.msn.com/en-za/news/world/china-s-taiwan-jet-incursions-at-second-highest-level-in-november/ar-AARk3SH,0.0,0.9999999996428571,0.5301286648976589,0.0,0.1,0.07500000000000001
2021-11-29,19,4,1016566045,194,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-3.10077519379845,4,39.9289,116.388,http://www.arirang.com/news/News_View.asp?nseq=288389,0.0,0.9999999996428571,0.3061595777897334,0.0,0.1,0.07500000000000001
2021-11-04,19,4,1017544864,192,CHINESE,TAIWAN,CHN,TWN,,-9.5,20,-4.64540382492467,4,39.9289,116.388,https://www.taipeitimes.com/News/taiwan/archives/2021/12/05/2003769041,0.0,0.8214285711352041,0.45867074676881425,0.0,0.1,0.07500000000000001
2019-11-13,19,4,886220812,192,CHINA,TAIWANESE,CHN,TWN,,-9.5,24,-4.69796239741514,4,39.9289,116.388,https://www.freemalaysiatoday.com/category/world/2019/11/13/china-holding-3rd-taiwanese-man-on-security-grounds/,0.0,0.8214285711352041,0.46386019436085385,0.0,0.1,0.07500000000000001
2019-11-13,19,4,886221511,192,TAIWANESE,CHINA,TWN,CHN,OPP,-9.5,24,-4.69796239741514,4,39.9289,116.388,https://www.freemalaysiatoday.com/category/world/2019/11/13/china-holding-3rd-taiwanese-man-on-security-grounds/,0.0,0.8214285711352041,0.46386019436085385,0.0,0.1,0.07500000000000001
2016-04-28,19,4,535047848,190,TAIWAN,SHANGHAI,TWN,CHN,,-10.0,24,-1.13837010930063,4,31.2222,121.458,http://www.shanghaidaily.com/metro/Clear-start-with-rainy-end-for-Labor-Day-holiday/shdaily.shtml,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2015-12-17,19,4,494964312,194,TAIWAN,CHINA,TWN,CHN,,-10.0,36,-1.84927922301509,4,39.9289,116.388,http://www.morganton.com/news/world/ap/us-billion-arms-sales-for-taiwan-draws-china-s-ire/article_26caf78b-dc63-5d86-a923-8895d2cfe06a.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2020-10-15,15,4,951758559,151,BEIJING,TAIWAN,CHN,TWN,,-7.2,20,-3.40830861903776,3,38.8951,-77.0364,https://www.channelnewsasia.com/news/asia/china-us-taiwan-strait-military-13285172,0.0,0.0,0.33652434070960147,0.0,0.1,0.07500000000000001
2020-10-11,15,4,951263414,150,CHINA,TAIWAN,CHN,TWN,,-7.2,28,-2.71055598924451,4,39.9289,116.388,https://www.voanews.com/east-asia-pacific/china-holds-military-invasion-drill-amid-tensions-taiwan,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2018-04-14,19,4,747582312,190,TAIWAN,CHINA,TWN,CHN,,-10.0,20,-0.10965204178012,4,31.2222,121.458,https://www.sfgate.com/news/article/Taiwan-battles-a-brain-drain-as-China-aims-to-woo-12834304.php,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2014-08-27,15,4,311290908,150,CHINA,TAIWANESE,CHN,TWN,,-7.2,22,0.0,4,39.9289,116.388,http://www.bbc.com/news/world-asia-28935996,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2022-05-24,19,4,1045888988,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,31,-1.59189823241516,4,39.9289,116.388,http://www.bjreview.com.cn/./Opinion/Voice/202205/t20220522_800294963.html,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2025-07-15,19,4,1252083220,194,TAIPEI,CHINESE,TWN,CHN,,-10.0,30,-3.30720510951932,4,39.9289,116.388,https://www.yahoo.com/news/taiwans-forces-training-ride-subway-063308396.html,0.0,0.9999999996428571,0.3265417376982211,0.0,0.1,0.07500000000000001
2022-03-22,19,4,1035180279,194,CHINESE,TAIWAN,CHN,TWN,,-10.0,30,-0.73378892918527,4,31.2222,121.458,https://menafn.com/1103889054/Chinese-missiles-can-likely-sink-US-carriers-report&source=22,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2017-02-15,19,4,627829149,193,CHINESE,TAIWANESE,CHN,TWN,,-10.0,22,-0.972410002599691,4,39.9289,116.388,http://m.philstar.com/opinion/show/f34d6522fef4a55097dcc1346f4a19b9,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2015-12-28,19,4,497581099,190,CHINA,TAIWAN,CHN,TWN,,-10.0,24,-3.0690537084399,4,39.9289,116.388,http://archivev.asianage.com/international/taiwan-s-president-candidates-clash-china-697,0.0,0.9999999996428571,0.30302751049776705,0.0,0.1,0.07500000000000001
2019-07-09,19,4,858045842,192,CHINA,TAIWAN,CHN,TWN,,-9.5,20,-3.72861534349104,4,39.9289,116.388,https://www.washingtonexaminer.com/opinion/china-just-threatened-the-us-over-taiwan,0.0,0.8214285711352041,0.3681502940253912,0.0,0.1,0.07500000000000001
2015-09-14,15,4,466762971,150,CHINA,TAIPEI,CHN,TWN,,-7.2,30,-1.92468619246862,4,39.9289,116.388,http://www.miamiherald.com/news/nation-world/world/article35210598.html,0.0,0.0,0.0,0.0,0.1,0.07500000000000001
2017-08-15,19,4,681256587,193,CHINESE,TAIWAN,CHN,TWN,,-10.0,20,-3.69962346904998,4,31.2222,121.458,https://www.rand.org/blog/2017/08/the-north-korea-standoff-have-we-been-here-before.html,0.0,0.9999999996428571,0.36528773886306914,0.0,0.1,0.07500000000000001
2015-11-07,19,4,482733855,192,TAIWAN,CHINA,TWN,CHN,,-9.5,26,-2.02419763819459,4,39.9289,116.388,http://www.statesville.com/news/world/ap/a-china-taiwan-handshake-years-in-the-making/article_f97a70c4-3e2f-5c0c-bec1-a48cdb420fa7.html,0.0,0.8214285711352041,0.0,0.4199486802166705,0.1,0.07500000000000001
2015-06-30,19,4,444911816,193,TAIWAN,SHANGHAI,TWN,CHN,,-10.0,20,-6.59360565166199,4,31.2222,121.458,http://www.china.org.cn/china/Off_the_Wire/2015-06/30/content_35944363.htm,0.0,0.9999999996428571,0.6510293059820093,0.0,0.1,0.07500000000000001
2020-07-30,19,4,938068092,194,CHINA,TAIWAN,CHN,TWN,,-10.0,24,-3.89572804492362,4,39.9289,116.388,http://www.digitaljournal.com/news/world/former-taiwan-president-dubbed-mr-democracy-dies-aged-97/article/575620,0.0,0.9999999996428571,0.3846504112271241,0.0,0.1,0.07500000000000001
2022-06-11,19,4,1048871788,190,TAIWAN,CHINA,TWN,CHN,,-10.0,31,-6.97651428101045,4,39.9289,116.388,https://www.msn.com/en-us/news/world/us-blasts-chinas-destabilising-military-activity-near-taiwan/ar-AAYkwZb,0.0,0.9999999996428571,0.6888363500166211,0.07050999685878934,0.1,0.07500000000000001
2022-06-11,19,4,1048871396,190,CHINA,TAIWAN,CHN,TWN,GOV,-10.0,33,-6.88385480802237,3,38.8951,-77.0364,https://www.msn.com/en-us/news/world/us-blasts-chinas-destabilising-military-activity-near-taiwan/ar-AAYkwZb,0.0,0.9999999996428571,0.6796874813127606,0.07050999685878934,0.1,0.07500000000000001
2023-03-08,15,4,1088235699,154,CHINESE,TAIWAN,CHN,TWN,,-7.2,30,-3.46185519269077,4,39.9289,116.388,https://news.yahoo.com/studying-ukraine-war-chinas-military-021042076.html,0.0,0.0,0.34181134004269725,0.0,0.1,0.07500000000000001
2022-12-26,15,4,1077655215,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,28,-2.81483669904153,4,39.9289,116.388,https://www.shanghaisun.com/news/273266961/china-responds-to-us-provocation,0.0,0.0,0.0,0.007436455301847056,0.1,0.07500000000000001
2022-12-26,15,4,1077662811,150,CHINA,TAIWAN,CHN,TWN,,-7.2,26,-2.59052966767317,4,29.0,125.0,https://www.kake.com/story/48034254/china-carries-out-military-exercises-near-taiwan-and-japan,0.0,0.0,0.0,0.007436455301847056,0.1,0.07500000000000001
2022-12-26,15,4,1077657727,150,CHINA,TAIWAN,CHN,TWN,,-7.2,37,-2.05621076020179,4,39.9289,116.388,https://koreatimes.co.kr/www/nation/2022/12/501_342372.html,0.0,0.0,0.0,0.007436455301847056,0.1,0.07500000000000001
2024-07-22,15,4,1188491987,150,TAIPEI,CHINA,TWN,CHN,,-7.2,22,-6.00639184337707,4,39.9289,116.388,https://www.spacewar.com/afp/240722083757.jgxi3jsa.html,0.0,0.0,0.5930498910355873,0.007436455301847056,0.1,0.07500000000000001
2021-11-29,19,4,1016575512,195,CHINESE,TAIWAN,CHN,TWN,,-10.0,35,0.0834484696221157,4,21.4167,121.5,https://www.msn.com/en-us/news/world/taiwan-scrambles-fighters-to-see-off-chinese-warplanes-as-xi-meets-top-brass/ar-AAReQvP,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2023-04-11,15,4,1094848735,150,CHINA,TAIWAN,CHN,TWN,,-7.2,29,-2.11459421212763,4,39.9289,116.388,https://www.marketscreener.com/news/latest/Taiwan-president-slams-irresponsible-China-military-drills--43461742/,0.0,0.0,0.0,0.09416257494264269,0.1,0.07500000000000001
2024-07-22,15,4,1188454228,150,TAIWAN,CHINA,TWN,CHN,MIL,-7.2,28,-3.45744680851064,4,24.1098,113.005,https://focustaiwan.tw/politics/202407220006,0.0,0.0,0.3413760717775154,0.007436455301847056,0.1,0.07500000000000001
2025-03-17,15,4,1232588030,150,CHINA,TAIWAN,CHN,TWN,,-7.2,34,-4.99517051952324,4,39.9289,116.388,https://www.marketscreener.com/news/latest/China-says-military-exercises-near-Taiwan-punishment-for-separatism-49352012/,0.0,0.0,0.4932054733614991,0.0,0.1,0.07500000000000001
2024-01-13,19,4,1151370260,190,TAIWAN,CHINA,TWN,CHN,,-10.0,20,-0.839516734931696,4,39.9289,116.388,https://timesofindia.indiatimes.com/world/rest-of-world/taiwan-presidential-election-live-updates-tsai-ing-wen-lai-ching-te-hou-yu-ih-ko-wen-je/liveblog/106792581.cms,0.0,0.9999999996428571,0.0,0.0,0.1,0.07500000000000001
2017-03-17,19,4,637727726,190,TAIWAN,CHINA,TWN,CHN,,-10.0,32,-3.59268525775582,4,39.9289,116.388,http://www.defencetalk.com/taiwan-says-capable-of-strike-against-china-69522/,0.0,0.9999999996428571,0.3547290380308097,0.0,0.1,0.07500000000000001
2017-03-17,19,4,637701203,190,TAIWAN,CHINA,TWN,CHN,,-10.0,30,-4.19097079168202,4,39.9289,116.388,http://www.news.xfoor.com/2017/03/17/taiwan-to-ask-us-for-stealth-fighters-to-combat-china-threat-world-news-the-guardian/,0.0,0.9999999996428571,0.4138016360156272,0.0,0.1,0.07500000000000001
