SQLDATE,EventCode,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2018-05-25,195,-10.0,109,-0.954725030025278,4,39.9289,116.388,http://www.sinodaily.com/afp/180525045806.g06590o0.html
2018-06-24,154,-7.2,107,-2.70442872125826,4,39.9289,116.388,https://www.thehour.com/news/world/article/Mattis-to-visit-China-as-Taiwan-S-China-Sea-13020833.php
2023-08-12,150,-7.2,154,-1.62513929770643,4,39.9289,116.388,https://www.nytimes.com/2023/08/12/world/asia/taiwan-us-china-lai-ching-te.html
2023-08-12,150,-7.2,50,-1.65003192117715,4,25.0478,121.532,https://www.nytimes.com/2023/08/12/world/asia/taiwan-us-china-lai-ching-te.html
2025-10-08,152,-7.2,50,0.853737952591822,4,25.0478,121.532,https://aninews.in/news/world/asia/taiwan-tightens-security-to-thwart-chinas-covert-grip-on-medical-supply-chains20251008191821/
2020-03-17,190,-10.0,50,-4.25421885038135,4,39.9289,116.388,https://www.businesstimes.com.sg/government-economy/taiwan-again-scrambles-jets-to-warn-off-chinese-air-force
2020-03-17,190,-10.0,92,-4.57791530673261,4,39.9289,116.388,https://isp.netscape.com/news/world/story/0002/20200317/KBN21401R_1
2019-12-25,190,-10.0,128,-3.44242534214764,4,30.5833,114.267,https://www.msn.com/en-us/news/world/rpt-parties-unite-over-taiwans-exclusion-from-who-anti-virus-planning/ar-BBZhIQ8
2016-04-28,190,-10.0,51,-0.765119219501794,4,31.2222,121.458,http://www.shanghaidaily.com/article/article_xinhua.aspx?id=328159
2018-08-10,194,-10.0,120,-3.96073203479644,4,39.9289,116.388,https://www.aninews.in/news/world/asia/how-will-china-conquer-taiwan201808100621330001/
2015-12-27,190,-10.0,356,-3.87168771748717,4,39.9289,116.388,http://www.sfgate.com/news/world/article/Taiwan-presidential-candidates-clash-over-China-6722284.php
2020-05-12,150,-7.2,48,0.0792562867646625,4,25.0478,121.532,https://www.chron.com/news/article/Poll-Taiwanese-distance-themselves-from-Chinese-15264066.php
2019-09-05,190,-10.0,134,0.115045478924491,4,25.0478,121.532,http://news.trust.org/item/20190905040534-ktuet
2019-09-05,190,-10.0,136,0.115045478924491,4,25.0478,121.532,http://news.trust.org/item/20190905040534-ktuet
2015-12-27,151,-7.2,78,-3.42395740824721,4,25.0478,121.532,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-12-27-AS--Taiwan-Presidential%20Debate/id-d51e36ae5bb24738b81eb0555ab1657a
2015-12-27,190,-10.0,56,-2.11397960219636,4,39.9289,116.388,http://www.thepeninsulaqatar.com/news/asia/363854/taiwan-presidential-candidates-clash-over-china-policy
2018-09-20,150,-7.2,78,-3.98324884418297,4,25.0478,121.532,http://www.msn.com/en-us/news/msn/china-ramps-up-cyberattacks-on-taiwan/ar-BBNzu7L
2015-11-07,192,-9.5,587,-1.0425932327968,4,39.9289,116.388,http://www.WLOX.com/story/30460867/a-china-taiwan-handshake-66-years-in-the-making
2015-12-27,150,-7.2,78,-3.42395740824721,4,24.0,121.0,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-12-27-AS--Taiwan-Presidential%20Debate/id-d51e36ae5bb24738b81eb0555ab1657a
2015-11-07,192,-9.5,1052,-0.888558760230033,4,39.9289,116.388,http://www.greenfieldreporter.com/./view/story/1082c0e7b7c84ac686b462fc51e579f1/AS--China-Taiwan-The-Handshake
2018-11-08,150,-7.2,44,-0.226320693610308,4,39.9289,116.388,https://www.france24.com/en/20181108-taiwan-navy-adds-two-new-warships-china-tensions-grow
2018-11-08,150,-7.2,53,-0.233482459931303,4,39.9289,116.388,https://www.france24.com/en/20181108-taiwan-navy-adds-two-new-warships-china-tensions-grow
2018-11-08,150,-7.2,79,-0.257790063563788,4,25.0478,121.532,https://www.france24.com/en/20181108-taiwan-navy-adds-two-new-warships-china-tensions-grow
2018-05-16,150,-7.2,140,-2.15060536748938,4,39.9289,116.388,http://www.newsadvance.com/news/world/wire/china-says-military-exercises-intended-to-threaten-taiwan/article_83ced240-e28c-5b6b-ab25-93d62b3bb1b3.html
2018-05-16,150,-7.2,300,-2.04314909792367,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-5734403/China-says-military-exercises-intended-threaten-Taiwan.html
2020-02-17,190,-10.0,70,-4.17890746908183,4,25.0478,121.532,https://www.rappler.com/world/regions/asia-pacific/251997-taiwan-embraces-mascots-coronavirus-prevention-campaign
2020-02-17,190,-10.0,60,-4.07946515234461,4,23.2656,116.054,https://www.rappler.com/world/regions/asia-pacific/251997-taiwan-embraces-mascots-coronavirus-prevention-campaign
2019-12-31,190,-10.0,194,-6.6631562535719,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-passes-anti-infiltration-law-aimed-at-combating-chinese-influence/ar-BBYuivM
2020-10-19,190,-10.0,80,-7.61918312251046,4,25.0478,121.532,http://www.elpasoinc.com/news/ap_wire/international/taiwanese-staffer-injured-in-clash-with-chinese-side-in-fiji/article_4fa40781-1e0f-5563-86aa-976420a39ffc.html
2020-10-19,190,-10.0,48,-3.13727146847459,4,25.0478,121.532,http://www.digitaljournal.com/news/world/taiwan-says-chinese-diplomats-assaulted-official-in-fiji/article/579717
2020-10-30,194,-10.0,88,-4.409743640542,4,39.9289,116.388,https://economictimes.indiatimes.com/news/defence/china-is-angry-and-acting-more-brutish-taiwan-anxiety-rises-as-sabre-rattling-grows/articleshow/78946432.cms
2015-12-31,192,-9.5,545,-3.86293969855732,4,39.9289,116.388,https://www.washingtonpost.com/world/asia_pacific/as-taiwan-polls-loom-china-warns-of-new-challenges-ahead/2015/12/31/991fc332-af7e-11e5-b281-43c0b56f61fa_story.html
2020-07-15,190,-10.0,80,-1.66528697571743,4,23.9769,121.604,https://www.newzealandstar.com/news/265779516/taiwan-tests-it-defence-against-china-possible-invasion
2020-07-22,150,-7.2,162,-3.42023453342617,4,25.0478,121.532,https://apnews.com/2126b0fbdf2b7d2e6a5a77c464aeb7b1
2020-07-22,150,-7.2,52,-3.42023453342617,4,39.9289,116.388,https://apnews.com/2126b0fbdf2b7d2e6a5a77c464aeb7b1
2019-07-31,150,-7.2,68,-1.2848077273181,5,26.545,117.843,http://www.startribune.com/taiwan-ends-live-fire-drills-coinciding-with-china-exercises/513425652/
2019-07-31,150,-7.2,52,-1.2848077273181,5,26.545,117.843,https://www.sfgate.com/news/world/article/Taiwan-ends-live-fire-drills-coinciding-with-14268916.php
2018-03-20,190,-10.0,130,-2.1656721744246,4,39.9289,116.388,https://www.businessinsider.com.au/xi-jinping-national-peoples-congress-closing-speech-2018-3
2018-03-20,190,-10.0,130,-2.1656721744246,4,39.9289,116.388,https://www.businessinsider.com.au/xi-jinping-national-peoples-congress-closing-speech-2018-3
2015-12-27,190,-10.0,62,-2.14795202995585,4,39.9289,116.388,http://www.thepeninsulaqatar.com/news/asia/363854/taiwan-presidential-candidates-clash-over-china-policy
2021-12-03,192,-9.5,55,3.0817983371406,4,25.0327,121.275,https://www.voanews.com/a/taiwanese-rejecting-china-s-attempts-woo-them-into-reunification/6337742.html
2020-09-04,193,-10.0,43,-6.98751772623182,5,24.0,109.0,https://www.dailymail.co.uk/news/article-8697557/Taiwan-denies-shooting-Chinese-Su-35-fighter-jet-footage-shows-crashed-plane-fire.html
2020-09-01,151,-7.2,114,-2.11393093157303,4,39.9072,116.391,https://uk.reuters.com/uk.reuters.com/article/uk-usa-china-bombers-specialreport/special-report-pentagons-latest-salvo-against-chinas-growing-might-cold-war-bombers-idUKKBN25S4S5
2016-01-21,190,-10.0,134,-2.47693103716613,4,24.0,119.0,http://www.dailymail.co.uk/wires/reuters/article-3409658/China-military-reports-landing-drills-days-Taiwan-election.html
2015-08-11,190,-10.0,60,-4.84218469690936,4,25.0478,121.532,http://www.perthnow.com.au/news/world/why-is-the-eiffel-tower-among-mock-ups-of-chinas-key-military-targets/story-fnhrvhol-1227478398016?nk=c204f43812d6f268d85d3dd8fe56faa8-1439254031
2015-12-17,150,-7.2,44,-2.00955922715302,4,24.1098,113.005,http://www.morganton.com/news/world/ap/us-billion-arms-sales-for-taiwan-draws-china-s-ire/article_26caf78b-dc63-5d86-a923-8895d2cfe06a.html
2020-12-31,151,-7.2,1190,-3.20815643839549,4,24.0,119.0,https://www.sfgate.com/news/article/China-accuses-US-of-show-of-force-with-Taiwan-15837534.php
2020-12-31,151,-7.2,194,-3.27947708981559,4,24.0,119.0,https://www.decaturdaily.com/news/other_news/national/china-accuses-us-of-show-of-force-with-taiwan-strait-passage/article_2a9de986-2b8b-511c-b272-f118c25e7eb3.html
2020-04-08,150,-7.2,76,-3.56271585599159,4,24.4502,102.906,https://www.sfgate.com/news/world/article/Philippines-backs-Vietnam-after-China-sinks-15186288.php
2015-08-11,192,-9.5,48,-5.00340890296591,4,25.0478,121.532,http://www.couriermail.com.au/news/world/why-is-the-eiffel-tower-among-mock-ups-of-chinas-key-military-targets/story-fnihsmjt-1227478398016?nk=6e5fc71aaae463977aa6caf32ea97bde-1439251307
2021-10-03,192,-9.5,52,-4.27872860635697,4,25.0478,121.532,https://www.koreatimes.co.kr/www/world/2021/10/683_316381.html
2021-10-02,192,-9.5,45,-4.59262635168805,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag
2021-10-02,151,-7.2,95,-4.67549621474031,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag
2021-10-02,195,-10.0,57,-4.67549621474031,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag
2021-10-02,192,-9.5,180,-4.59262635168805,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-rebukes-china-over-record-fighter-jet-incursion/ar-AAP3Tag
2021-10-03,192,-9.5,840,-5.28320555549905,4,39.9289,116.388,https://www.mdjonline.com/tribune/china-continues-taiwan-flybys-on-second-day-with-39-more-jets/article_a44624e9-97e5-50df-9b60-2d44b77f83d4.html
2021-10-03,192,-9.5,308,-4.48002478099593,4,39.9289,116.388,https://www.sfgate.com/news/article/US-raises-concern-as-China-flies-warplanes-south-16505723.php
2021-10-03,192,-9.5,58,-4.7570521182034,4,25.0478,121.532,https://www.chinanationalnews.com/news/271379054/taiwan-slams-largest-ever-incursion-by-chinese-into-air-defence-zone
2021-10-04,190,-10.0,90,-4.12348145823683,4,39.9289,116.388,https://www.zerohedge.com/geopolitical/taiwan-informs-australia-its-preparing-war-china-sends-record-52-pla-jets-toward
2021-10-04,192,-9.5,93,-6.85007306646887,4,39.9289,116.388,https://www.malaymail.com/news/world/2021/10/04/china-sends-52-jets-into-taiwan-defence-zone-in-another-record-incursion/2010744
2021-10-03,192,-9.5,292,-5.07615701019038,4,39.9289,116.388,https://www.sfgate.com/news/article/US-raises-concern-as-China-flies-warplanes-south-16505723.php
2021-10-04,154,-7.2,50,-5.78148586943189,4,39.9289,116.388,https://www.the-sun.com/news/3788808/taiwan-preparing-war-china-crush-island-fighters/
2018-06-07,190,-10.0,67,-3.32867391068306,4,24.1098,113.005,http://www.startribune.com/taiwan-drills-simulate-repulsing-chinese-assault-on-air-base/484810881/
2018-06-07,190,-10.0,201,-3.32867391068306,4,24.0,119.0,http://www.startribune.com/taiwan-drills-simulate-repulsing-chinese-assault-on-air-base/484810881/
2018-06-07,150,-7.2,88,-6.49018223163046,4,24.0,119.0,http://www.theprogressnews.com/news/world/taiwan-drills-simulate-repulsing-chinese-assault-on-air-base/article_8b30374d-8a7a-5f16-837c-76aba6ad9fdc.html
2018-06-07,195,-10.0,60,-8.2083069526192,4,39.9289,116.388,http://www.startribune.com/taiwan-drills-simulate-repulsing-chinese-assault-on-air-base/484810881/
2018-06-07,150,-7.2,42,-8.18330167647637,4,24.0,119.0,http://www.startribune.com/taiwan-drills-simulate-repulsing-chinese-assault-on-air-base/484810881/
2021-03-21,190,-10.0,80,-5.35909962560497,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-facing-tough-battle-to-curb-talent-poaching-by-china-for-manufacturing-computer-chips20210321104938/
2014-05-16,190,-10.0,42,2.34745317311208,4,39.9289,116.388,http://www.seattlepi.com/news/world/article/Riots-in-Vietnam-leave-1-Chinese-dead-141-injured-5479446.php
2015-12-27,190,-10.0,46,-4.51261767913513,4,25.0478,121.532,http://www.sfgate.com/news/world/article/Taiwan-presidential-candidates-clash-over-China-6722284.php
2015-11-08,192,-9.5,290,-0.779940445535319,4,39.9289,116.388,http://wpde.com/news/nation-world/a-china-taiwan-handshake-66-years-in-the-making
2021-08-25,193,-10.0,42,-1.85579951740767,4,25.0478,121.532,https://chinapost.nownews.com/20210825-2732818
2021-08-17,150,-7.2,72,-0.91122129908332,4,25.0478,121.532,https://infotel.ca/newsitem/as-china-taiwan-military-exercises/cp885452668
2021-08-28,154,-7.2,210,-2.38504186150842,3,38.8951,-77.0364,https://www.reuters.com/world/exclusive-pentagon-holds-talks-with-chinese-military-first-time-under-biden-2021-08-28/
2018-06-04,190,-10.0,188,-4.5312137312452,4,39.9289,116.388,https://www.business-standard.com/article/pti-stories/taiwan-searches-for-missing-f-16-fighter-jet-118060400422_1.html
2021-06-20,190,-10.0,80,-2.43817750677507,4,24.0,119.0,https://www.shanghainews.net/news/269967882/us-donates-25-million-covid-19-vaccine-doses-to-taiwan
2021-06-17,154,-7.2,64,-2.04114254397411,4,25.0478,121.532,https://www.singaporestar.com/news/269936644/us-congressmen-reintroduce-taiwan-defense-act
2021-06-20,190,-10.0,50,1.82983682983683,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-receives-25-million-covid-19-vaccine-from-us20210620164358/
2021-06-28,190,-10.0,54,-3.23452473717371,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-to-receive-more-moderna-covid-19-vaccine-doses-on-june-3020210628203500/
2021-06-18,151,-7.2,44,-0.726349067939097,4,24.0,119.0,https://www.bignewsnetwork.com/news/269944706/chinese-warplanes-enters-taiwan-air-defence-zone
2021-06-19,193,-10.0,220,0.262467865324276,4,39.9289,116.388,https://news.yahoo.com/exclusive-u-triples-vaccines-taiwan-120929322.html
2021-06-20,193,-10.0,104,-0.494161789877385,4,39.9289,116.388,https://kesq.com/news/national-world/cnn-asia-pacific/2021/06/19/the-us-triples-its-vaccine-donations-to-taiwan-as-the-island-battles-an-outbreak/
2021-06-20,190,-10.0,50,1.82983682983683,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-receives-25-million-covid-19-vaccine-from-us20210620164358/
2021-06-20,190,-10.0,80,-2.43817750677507,4,24.0,119.0,https://www.shanghainews.net/news/269967882/us-donates-25-million-covid-19-vaccine-doses-to-taiwan
2021-06-28,190,-10.0,54,-3.23452473717371,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-to-receive-more-moderna-covid-19-vaccine-doses-on-june-3020210628203500/
2018-08-23,193,-10.0,120,-3.71456143979324,4,24.4367,118.318,https://www.yahoo.com/news/taiwan-marks-60-years-since-china-attack-tensions-062911174.html
2020-09-18,150,-7.2,51,-2.84319645268415,4,25.0478,121.532,http://www.msn.com/en-us/news/world/beijing-holds-military-exercises-near-taiwan-as-us-diplomat-visits/ar-BB19a38H
2020-09-19,151,-7.2,90,-2.75366149759443,4,25.0478,121.532,https://www.voanews.com/east-asia-pacific/voa-news-china/china-sends-warplanes-over-taiwan-us-envoy-visits
2020-09-18,150,-7.2,176,-0.0314697565937653,4,24.0,119.0,https://www.reuters.com/article/us-taiwan-usa-china/china-says-its-conducting-military-exercises-near-taiwan-strait-idUSKBN2690AS
2020-09-18,150,-7.2,49,-2.20630543117906,4,39.9289,116.388,https://www.stripes.com/news/pacific/us-envoy-begins-visit-to-taiwan-as-china-kicks-off-military-drills-1.645575
2020-09-19,190,-10.0,42,-2.89729669718636,4,24.0,121.0,https://www.swissinfo.ch/eng/taiwan-scrambles-fighters-as-chinese-jets-again-menace-island/46044370
2020-09-19,195,-10.0,463,-0.813315637199152,4,25.0478,121.532,https://www.washingtonpost.com/world/national-security/taiwan-us-pay-tribute-to-islands-leader-mr-democracy/2020/09/19/9cbbf4fe-fa36-11ea-85f7-5941188a98cd_story.html
2020-09-19,190,-10.0,132,-3.56035046527439,5,41.0,123.0,https://www.taiwansun.com/news/266443832/opinion-us-hardliners-on-china-are-repeating-historical-mistakes
2020-09-19,195,-10.0,52,-0.698253377791358,4,39.9289,116.388,https://www.washingtonpost.com/world/national-security/taiwan-us-pay-tribute-to-islands-leader-mr-democracy/2020/09/19/9cbbf4fe-fa36-11ea-85f7-5941188a98cd_story.html
2021-01-19,190,-10.0,1406,-1.27178941149846,4,24.0,119.0,https://www.9news.com.au/world/taiwan-stages-military-defence-drill-against-potential-china-attack/2dbe3bab-0ba6-4509-b03b-78b419a4523c
2021-05-24,190,-10.0,120,-0.968858291015584,4,25.0478,121.532,https://www.msn.com/en-gb/news/world/pressure-to-accept-china-vaccines-intensifies-as-taiwan-battles-covid-surge/ar-AAKjqZc
2015-12-27,190,-10.0,103,-3.21311587964768,4,39.9289,116.388,http://www.salon.com/2015/12/27/taiwan_presidential_candidates_clash_over_china_in_debate/
2014-03-20,190,-10.0,98,5.06546810339644,4,42.2258,127.356,http://www.windsorstar.com/travel/Photos+Taiwanese+martial+arts+festival+marks+Buddha+birthday/9641682/story.html
2020-02-06,190,-10.0,48,-2.24748440867858,4,25.0478,121.532,http://news.trust.org/item/20200206131125-u1v42
2020-02-10,192,-9.5,114,-3.53599556097477,4,39.9289,116.388,https://www.rappler.com/world/regions/asia-pacific/251455-chinese-military-aircraft-cross-into-taiwan-airspace
2020-02-11,190,-10.0,160,-2.10551315083204,4,39.9289,116.388,https://isp.netscape.com/news/world/story/0002/20200211/KBN20503L_1
2021-07-24,154,-7.2,60,-5.60666948461088,4,25.0478,121.532,https://www.kimt.com/content/national/574908422.html
2014-05-16,190,-10.0,94,1.942392035165,4,39.9289,116.388,http://www.vancouversun.com/news/Text+message+from+Vietnamese+urges+patriotic+fervour+violence/9845876/story.html
2021-05-04,193,-10.0,200,-1.28950913375303,4,32.5261,119.739,https://auburnpub.com/news/world/slow-to-start-china-mobilizes-to-vaccinate-at-headlong-pace/article_86d1dd1a-ba49-5fc0-9cae-b322598ef07c.html
2021-06-03,193,-10.0,80,-1.28950913375303,4,32.5261,119.739,https://auburnpub.com/news/world/slow-to-start-china-mobilizes-to-vaccinate-at-headlong-pace/article_86d1dd1a-ba49-5fc0-9cae-b322598ef07c.html
2021-05-04,193,-10.0,398,-1.50180974429918,4,29.4639,112.615,https://abcnews.go.com/Health/wireStory/slow-start-china-mobilizes-vaccinate-headlong-pace-78055959
2021-06-03,193,-10.0,161,-1.50189683574794,4,29.4639,112.615,https://abcnews.go.com/Health/wireStory/slow-start-china-mobilizes-vaccinate-headlong-pace-78055959
2021-06-03,193,-10.0,751,-1.15405378569615,4,39.9289,116.388,https://www.winnipegfreepress.com/business/slow-to-start-china-mobilizes-to-vaccinate-at-headlong-pace-574551542.html
2021-06-06,190,-10.0,90,-1.93939393939394,4,39.9289,116.388,https://www.kagstv.com/article/news/health/coronavirus/vaccine/us-senators-promise-vaccines-taiwan-china-tension/507-46973a1c-fc8d-4e3c-8b3e-555e86a88219
2021-06-06,190,-10.0,90,-1.93939393939394,4,39.9289,116.388,https://www.kagstv.com/article/news/health/coronavirus/vaccine/us-senators-promise-vaccines-taiwan-china-tension/507-46973a1c-fc8d-4e3c-8b3e-555e86a88219
2014-07-31,190,-10.0,42,1.63774335442101,4,22.5851,120.318,http://www.globalpost.com/dispatch/news/xinhua-news-agency/140731/2nd-ld-writethru-15-killed-233-injured-taiwan-gas-leak-explo
2018-05-11,151,-7.2,72,-0.821614949445373,4,39.9289,116.388,http://www.manilatimes.net/china-sends-fighter-jets-near-taiwan-in-latest-show-of-force/398175/
2018-05-11,151,-7.2,42,-0.8748655019788,4,25.0478,121.532,https://www.geo.tv/latest/195014-china-sends-fighter-jets-near-taiwan-in-latest-show-of-force
2018-05-11,151,-7.2,68,-0.829926479576428,4,39.9289,116.388,http://www.manilatimes.net/china-sends-fighter-jets-near-taiwan-in-latest-show-of-force/398175/
2018-09-30,193,-10.0,80,-1.06382223873196,4,25.0478,121.532,https://sg.news.yahoo.com/taiwan-shrugs-communist-china-hails-70th-anniversary-015537230.html
2014-05-15,190,-10.0,100,1.8331575248403,4,39.9289,116.388,http://www.geo.tv/article-147747-China-issues-Vietnam-tourist-warning-after-riots
2020-03-25,150,-7.2,50,-3.35765317714776,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-anger-over-china-military-drills-during-virus-outbreak/ar-BB11G85q
2021-04-13,195,-10.0,90,-3.98399261536427,4,25.0478,121.532,https://www.aninews.in/news/world/asia/25-chinese-warplanes-enter-taiwanese-air-defence-zone-in-biggest-incursion-so-far20210413184541/
2021-04-14,150,-7.2,120,-4.05848572606785,4,25.0478,121.532,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y
2021-04-14,190,-10.0,120,-3.90046714209008,4,25.0478,121.532,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y
2021-04-08,193,-10.0,50,-4.83969784025067,4,39.9289,116.388,https://www.msn.com/en-us/news/world/china-drills-deep-in-disputed-south-china-sea/ar-BB1fr84A
2021-04-11,150,-7.2,110,-7.53424657534246,4,39.9289,116.388,https://www.bruneinews.net/news/268619741/china-again-violates-taiwan-airspace-380-incursions-since-2016
2021-02-20,151,-7.2,100,-2.36206157276392,4,39.9289,116.388,https://www.aninews.in/news/world/asia/8-chinese-fighter-aircraft-enter-taipeis-air-defense-zone-as-taiwan-appoints-us-trained-defence-minister20210220130250/
2021-11-10,150,-7.2,188,-2.77909257999999,4,25.0478,121.532,https://kdhnews.com/news/nation/chinese-forces-exercise-near-taiwan-in-response-to-us-visit/article_8fb91dfb-4048-57f0-bc86-c549a4a75585.html
2021-11-09,192,-9.5,77,-5.73793334715665,4,39.9289,116.388,https://www.skynews.com.au/world-news/china/beijing-denies-knowledge-of-mock-us-warships-in-chinas-remote-desert-region/news-story/03ecc39ada5258faeee7a98903cc2448
2021-11-10,150,-7.2,61,-1.86342184988694,4,25.0478,121.532,https://fredericksburg.com/news/national/chinese-forces-exercise-near-taiwan-in-response-to-us-visit/article_0b6cf20b-cbf5-5b0c-a474-e44031a0c529.html
2021-11-21,195,-10.0,72,-3.52941176470588,4,39.9289,116.388,https://www.japanherald.com/news/271774424/9-chinese-planes-including-2-h-6-bombers-detected-in-taiwan-air-defence-zone
2021-11-21,195,-10.0,84,-3.52941176470588,4,25.0478,121.532,https://www.japanherald.com/news/271774424/9-chinese-planes-including-2-h-6-bombers-detected-in-taiwan-air-defence-zone
2021-11-10,150,-7.2,186,-0.718461802028256,4,39.9289,116.388,https://abcnews.go.com/US/wireStory/chinese-forces-exercise-taiwan-response-us-visit-81074877
2014-05-16,190,-10.0,48,2.17199309687005,4,39.9289,116.388,http://tvnz.co.nz/world-news/vietnam-pm-text-messages-nation-5973752
2020-07-02,150,-7.2,42,-2.53171267779032,4,24.1098,113.005,https://uk.reuters.com/article/uk-taiwan-defence/taiwan-practices-enemy-annihilation-after-china-steps-up-activity-idUKKBN24311T
2021-04-07,193,-10.0,48,-3.92047301224299,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-says-may-shoot-down-chinese-drones-in-schina-sea/ar-BB1fo0ie
2021-04-05,151,-7.2,42,-3.54174606680657,5,41.0,123.0,https://www.reuters.com/article/us-taiwan-china-defence/taiwan-reports-new-incursion-by-chinese-jets-into-defence-zone-idUSKBN2BS0U8
2021-03-30,154,-7.2,46,1.5338567110147,4,39.9289,116.388,https://www.570news.com/2021/03/30/palau-president-visits-taiwan-amid-chinese-pressure/
2021-09-23,151,-7.2,360,-1.99604412595443,4,24.0,119.0,https://www.thetelegraph.com/news/article/China-sends-19-fighter-jets-towards-Taiwan-in-16481228.php
2021-09-23,151,-7.2,110,-1.78300377420414,4,25.0478,121.532,https://www.stltoday.com/news/national/govt-and-politics/china-sends-19-fighter-jets-towards-taiwan-in-show-of-force/article_bab29300-b02b-5a47-9ea9-1968d8f23454.html
2021-09-18,150,-7.2,90,-2.39362544751766,4,25.0478,121.532,https://www.aninews.in/news/world/asia/taiwan-says-it-had-full-grasp-of-chinas-military-drill20210918222240/
2021-09-23,190,-10.0,100,-2.25315127724093,4,39.9289,116.388,https://www.banburycake.co.uk/news/national/19600248.china-sends-19-fighter-jets-towards-taiwan-show-force/
2021-09-23,190,-10.0,100,-2.25315127724093,4,39.9289,116.388,https://www.banburycake.co.uk/news/national/19600248.china-sends-19-fighter-jets-towards-taiwan-show-force/
2020-11-24,150,-7.2,64,-1.28618391014519,4,24.0,119.0,https://siouxcityjournal.com/news/world/taiwans-leader-launches-production-of-domestically-made-sub/article_aa845cc0-d7a8-5db3-980a-107c787c9369.html
2021-07-08,150,-7.2,870,-3.85988112110123,4,42.8333,124.633,https://www.torontotelegraph.com/news/270214426/angry-china-responds-to-japanese-warning-not-to-invade-taiwan
2021-07-04,190,-10.0,120,0.10699941785664,4,39.9289,116.388,https://www.bignewsnetwork.com/news/270157873/chinese-foreign-minister-crticises-us-its-allies
2018-10-09,150,-7.2,76,2.06048191396275,4,39.9289,116.388,https://tucson.com/news/world/taiwan-holds-military-drill-with-paraguay-amid-china-tension/article_c5f5647a-c820-5cac-92bc-96ab94c1c104.html
2018-10-09,150,-7.2,84,2.03965414772418,4,39.9289,116.388,https://tucson.com/news/world/taiwan-holds-military-drill-with-paraguay-amid-china-tension/article_c5f5647a-c820-5cac-92bc-96ab94c1c104.html
2018-10-11,150,-7.2,86,-2.5381330393051,4,39.9289,116.388,https://www.reuters.com/article/us-taiwan-anniversary-president/taiwan-pledges-to-boost-national-security-amid-chinese-pressure-idUSKCN1MK09G
2015-07-20,190,-10.0,172,-0.0591248470697395,4,24.4367,118.318,http://www.straitstimes.com/asia/east-asia/taiwan-china-sign-landmark-water-agreement-amid-warming-ties
2023-06-08,192,-9.5,75,-1.86257159370406,4,39.9289,116.388,https://www.arabnews.com/node/2317901/world
2023-06-08,154,-7.2,80,-2.21598556310455,4,25.0478,121.532,https://www.msn.com/en-gb/news/world/chinas-air-force-stages-new-mass-incursion-near-taiwan/ar-AA1cgOj3
2023-06-08,192,-9.5,45,-1.53938408961675,4,39.9289,116.388,https://www.hurriyetdailynews.com/37-chinese-warplanes-cross-into-taiwans-defence-zone-183784
2020-08-23,190,-10.0,66,-2.95971808761622,4,24.4367,118.318,https://www.chron.com/news/article/US-envoy-joins-Taiwan-president-at-military-15508184.php
2020-08-27,150,-7.2,42,-6.09810695124729,4,25.0478,121.532,https://www.reuters.com/article/us-taiwan-diplomacy-idUSKBN25N0QD
2020-08-23,190,-10.0,206,-2.06453445663111,4,24.4367,118.318,https://www.reuters.com/article/us-taiwan-defence/with-china-tensions-rising-u-s-joins-taiwan-to-mark-battle-anniversary-idUSKBN25J051
2020-08-27,150,-7.2,144,-6.09810695124729,4,25.0478,121.532,https://www.reuters.com/article/us-taiwan-diplomacy-idUSKBN25N0QD
2020-08-23,190,-10.0,206,-2.0930680782491,4,24.4367,118.318,https://www.reuters.com/article/us-taiwan-defence/with-china-tensions-rising-u-s-joins-taiwan-to-mark-battle-anniversary-idUSKBN25J051
2020-08-23,190,-10.0,205,-3.38040705098819,4,39.9289,116.388,https://www.chron.com/news/article/US-envoy-joins-Taiwan-president-at-military-15508184.php
